start_time,open,high,low,close,volume,turnover
2025-06-02 22:00:00+00:00,3379.29,3385.0,3377.73,3383.52,70.216,237432.8453
2025-06-02 22:30:00+00:00,3383.52,3384.95,3381.2,3384.95,21.294,72043.76514
2025-06-02 23:00:00+00:00,3384.95,3385.67,3381.37,3381.37,44.442,150359.57332
2025-06-02 23:30:00+00:00,3381.37,3382.41,3377.14,3379.43,75.537,255273.9896
2025-06-03 00:00:00+00:00,3379.43,3380.61,3370.82,3372.7,69.46,234355.71497
2025-06-03 00:30:00+00:00,3372.7,3375.29,3371.47,3371.48,78.86,266084.75566
2025-06-03 01:00:00+00:00,3371.48,3371.48,3359.3,3363.24,138.096,464605.79043
2025-06-03 01:30:00+00:00,3363.24,3369.54,3363.11,3366.72,39.065,131515.85498
2025-06-03 02:00:00+00:00,3366.72,3371.02,3366.02,3367.19,28.998,97674.59358
2025-06-03 02:30:00+00:00,3367.19,3369.0,3360.49,3364.81,73.661,247841.6588
2025-06-03 03:00:00+00:00,3364.81,3365.5,3361.56,3361.57,49.529,166600.23442
2025-06-03 03:30:00+00:00,3361.57,3362.4,3358.01,3359.92,59.503,199928.14091
2025-06-03 04:00:00+00:00,3359.92,3362.5,3358.86,3359.63,50.324,169132.10578
2025-06-03 04:30:00+00:00,3359.63,3360.16,3355.51,3359.5,76.688,257513.93769
2025-06-03 05:00:00+00:00,3359.5,3362.3,3356.61,3356.94,57.456,193038.89527
2025-06-03 05:30:00+00:00,3356.94,3365.6,3353.2,3362.0,91.57,307652.5484
2025-06-03 06:00:00+00:00,3362.0,3365.85,3358.91,3363.01,89.826,302065.80197
2025-06-03 06:30:00+00:00,3363.01,3363.88,3352.0,3356.92,99.284,333194.43911
2025-06-03 07:00:00+00:00,3356.92,3358.24,3348.16,3353.95,182.39,611420.53979
2025-06-03 07:30:00+00:00,3353.95,3356.45,3351.22,3354.52,42.033,140965.73081
2025-06-03 08:00:00+00:00,3354.52,3360.46,3354.52,3359.5,88.288,296552.18239
2025-06-03 08:30:00+00:00,3359.5,3361.4,3355.9,3357.11,66.029,221797.91258
2025-06-03 09:00:00+00:00,3357.11,3359.37,3354.25,3356.5,45.266,151926.22301
2025-06-03 09:30:00+00:00,3356.5,3357.77,3351.9,3353.99,44.163,148144.15229
2025-06-03 10:00:00+00:00,3353.99,3356.0,3352.08,3354.7,51.889,174032.8233
2025-06-03 10:30:00+00:00,3354.7,3356.8,3353.51,3353.51,21.696,72788.88967
2025-06-03 11:00:00+00:00,3353.51,3358.5,3353.2,3357.24,52.787,177175.18338
2025-06-03 11:30:00+00:00,3357.24,3359.45,3356.71,3358.98,26.599,89320.30618
2025-06-03 12:00:00+00:00,3358.98,3358.98,3348.25,3353.4,75.699,253750.2656
2025-06-03 12:30:00+00:00,3353.4,3361.0,3351.59,3358.7,49.897,167532.12255
2025-06-03 13:00:00+00:00,3358.7,3361.0,3357.2,3357.4,32.656,109708.1194
2025-06-03 13:30:00+00:00,3357.4,3357.97,3341.3,3344.44,227.998,762909.42938
2025-06-03 14:00:00+00:00,3344.44,3346.74,3335.0,3346.73,219.313,732505.10922
2025-06-03 14:30:00+00:00,3346.73,3350.54,3344.89,3345.77,129.853,434744.80973
2025-06-03 15:00:00+00:00,3345.77,3349.6,3343.61,3348.21,53.215,178169.56845
2025-06-03 15:30:00+00:00,3348.21,3350.0,3347.45,3349.93,21.257,71196.20811
2025-06-03 16:00:00+00:00,3349.93,3353.09,3347.9,3348.6,14.543,48728.12133
2025-06-03 16:30:00+00:00,3348.6,3348.6,3344.51,3347.35,18.776,62822.08525
2025-06-03 17:00:00+00:00,3347.35,3351.57,3347.2,3351.57,17.158,57471.66539
2025-06-03 17:30:00+00:00,3351.57,3352.9,3350.76,3352.73,11.82,39624.05467
2025-06-03 18:00:00+00:00,3352.73,3353.2,3348.66,3352.01,28.772,96421.18312
2025-06-03 18:30:00+00:00,3352.01,3352.63,3348.7,3352.63,26.989,90412.60912
2025-06-03 19:00:00+00:00,3352.63,3355.0,3351.37,3352.86,23.792,79791.11801
2025-06-03 19:30:00+00:00,3352.86,3353.39,3349.4,3350.8,12.651,42394.52551
2025-06-03 20:00:00+00:00,3350.8,3353.28,3350.2,3352.44,19.146,64174.16962
2025-06-03 20:30:00+00:00,3352.44,3355.0,3351.63,3352.99,23.526,78887.18068
2025-06-03 21:00:00+00:00,3352.99,3356.8,3352.89,3355.62,80.286,269396.96495
2025-06-03 21:30:00+00:00,3355.62,3356.78,3355.61,3356.16,41.127,138027.58357
2025-06-03 22:00:00+00:00,3356.16,3357.16,3355.74,3356.75,49.614,166528.63415
2025-06-03 22:30:00+00:00,3356.75,3357.49,3355.72,3355.72,66.614,223623.77727
2025-06-03 23:00:00+00:00,3355.72,3359.81,3355.67,3356.98,46.594,156461.26351
2025-06-03 23:30:00+00:00,3356.98,3359.5,3355.38,3358.58,31.15,104603.88815
2025-06-04 00:00:00+00:00,3358.58,3359.77,3352.3,3356.57,75.284,252569.84544
2025-06-04 00:30:00+00:00,3356.57,3356.58,3344.49,3350.95,83.37,279126.56301
2025-06-04 01:00:00+00:00,3350.95,3363.71,3346.89,3361.76,52.565,176564.81926
2025-06-04 01:30:00+00:00,3361.76,3370.0,3361.76,3369.03,92.695,312163.38343
2025-06-04 02:00:00+00:00,3369.03,3371.64,3367.31,3368.94,39.803,134114.54484
2025-06-04 02:30:00+00:00,3368.94,3368.94,3360.88,3364.28,63.795,214561.54936
2025-06-04 03:00:00+00:00,3364.28,3365.3,3361.7,3365.29,13.665,45954.40546
2025-06-04 03:30:00+00:00,3365.29,3365.3,3354.6,3356.94,49.312,165587.01134
2025-06-04 04:00:00+00:00,3356.94,3359.76,3355.35,3359.76,19.838,66600.02828
2025-06-04 04:30:00+00:00,3359.76,3359.76,3351.0,3353.2,30.671,102862.51398
2025-06-04 05:00:00+00:00,3353.2,3355.15,3349.78,3349.95,43.25,145007.8169
2025-06-04 05:30:00+00:00,3349.95,3353.5,3348.49,3350.69,18.848,63156.46278
2025-06-04 06:00:00+00:00,3350.69,3355.29,3350.0,3354.9,25.237,84611.5845
2025-06-04 06:30:00+00:00,3354.9,3358.0,3353.63,3353.97,47.021,157833.34838
2025-06-04 07:00:00+00:00,3353.97,3360.88,3353.97,3360.54,34.474,115803.53427
2025-06-04 07:30:00+00:00,3360.54,3363.92,3354.38,3354.4,75.88,254925.31584
2025-06-04 08:00:00+00:00,3354.4,3356.23,3351.59,3354.98,25.394,85177.53424
2025-06-04 08:30:00+00:00,3354.98,3363.91,3354.6,3362.42,44.7,150214.80357
2025-06-04 09:00:00+00:00,3362.42,3363.53,3360.07,3362.92,30.673,103116.33812
2025-06-04 09:30:00+00:00,3362.92,3363.91,3360.0,3361.87,53.311,179186.88466
2025-06-04 10:00:00+00:00,3361.87,3362.87,3357.22,3358.69,41.241,138542.73764
2025-06-04 10:30:00+00:00,3358.69,3359.0,3348.48,3352.09,50.306,168662.80878
2025-06-04 11:00:00+00:00,3352.09,3352.1,3345.5,3347.68,72.172,241682.16328
2025-06-04 11:30:00+00:00,3347.68,3350.5,3346.1,3348.01,31.533,105606.43478
2025-06-04 12:00:00+00:00,3348.01,3356.14,3345.76,3348.73,54.283,181930.13355
2025-06-04 12:30:00+00:00,3348.73,3359.5,3348.73,3356.92,69.126,232044.92986
2025-06-04 13:00:00+00:00,3356.92,3361.5,3356.5,3357.28,46.483,156121.13872
2025-06-04 13:30:00+00:00,3357.28,3359.44,3352.35,3354.62,58.794,197294.10546
2025-06-04 14:00:00+00:00,3354.62,3371.22,3352.23,3368.15,318.171,1070710.93067
2025-06-04 14:30:00+00:00,3368.15,3383.8,3368.15,3377.29,162.08,547345.75015
2025-06-04 15:00:00+00:00,3377.29,3377.87,3369.8,3374.39,114.758,387073.83871
2025-06-04 15:30:00+00:00,3374.39,3374.39,3369.73,3370.01,48.799,164528.62095
2025-06-04 16:00:00+00:00,3370.01,3373.5,3368.7,3372.22,46.454,156617.58137
2025-06-04 16:30:00+00:00,3372.22,3376.7,3372.22,3375.69,34.152,115245.84823
2025-06-04 17:00:00+00:00,3375.69,3375.69,3372.84,3374.05,19.471,65699.05437
2025-06-04 17:30:00+00:00,3374.05,3379.4,3374.04,3378.67,53.176,179563.33032
2025-06-04 18:00:00+00:00,3378.67,3381.9,3377.53,3379.14,29.395,99374.41134
2025-06-04 18:30:00+00:00,3379.14,3379.68,3373.73,3373.91,15.51,52372.88571
2025-06-04 19:00:00+00:00,3373.91,3375.6,3371.9,3372.45,49.961,168552.43869
2025-06-04 19:30:00+00:00,3372.45,3372.83,3371.3,3372.31,11.914,40174.81875
2025-06-04 20:00:00+00:00,3372.31,3375.69,3370.59,3374.95,199.19,672053.34778
2025-06-04 20:30:00+00:00,3374.95,3380.46,3374.12,3374.51,634.697,2144082.68279
2025-06-04 21:00:00+00:00,3374.51,3375.99,3373.35,3374.98,27.903,94153.08966
2025-06-04 21:30:00+00:00,3374.98,3377.94,3374.98,3377.0,31.224,105433.64776
2025-06-04 22:00:00+00:00,3377.0,3378.49,3375.33,3378.06,82.972,280196.89139
2025-06-04 22:30:00+00:00,3378.06,3378.45,3375.06,3376.01,21.652,73114.19885
2025-06-04 23:00:00+00:00,3376.01,3381.0,3375.46,3380.59,56.902,192250.35103
2025-06-04 23:30:00+00:00,3380.59,3380.98,3376.71,3380.98,48.545,164001.5944
2025-06-05 00:00:00+00:00,3380.98,3382.54,3376.97,3382.54,64.999,219696.60256
2025-06-05 00:30:00+00:00,3382.54,3382.69,3375.44,3380.8,32.636,110268.61859
2025-06-05 01:00:00+00:00,3380.8,3385.94,3376.33,3378.4,56.414,190777.11717
2025-06-05 01:30:00+00:00,3378.4,3378.4,3373.41,3376.69,39.244,132491.89266
2025-06-05 02:00:00+00:00,3376.69,3376.99,3370.5,3372.11,51.257,172879.10093
2025-06-05 02:30:00+00:00,3372.11,3375.97,3371.36,3372.84,22.395,75543.0889
2025-06-05 03:00:00+00:00,3372.84,3374.6,3372.3,3374.41,25.24,85156.88237
2025-06-05 03:30:00+00:00,3374.41,3377.77,3371.8,3371.8,29.944,101082.31458
2025-06-05 04:00:00+00:00,3371.8,3373.3,3367.0,3370.81,49.56,166996.21349
2025-06-05 04:30:00+00:00,3370.81,3370.81,3368.0,3369.42,23.396,78819.75471
2025-06-05 05:00:00+00:00,3369.42,3371.57,3368.01,3368.02,24.453,82414.43131
2025-06-05 05:30:00+00:00,3368.02,3368.94,3364.1,3365.9,60.57,203931.91487
2025-06-05 06:00:00+00:00,3365.9,3371.6,3365.83,3371.6,59.507,200536.35876
2025-06-05 06:30:00+00:00,3371.6,3372.08,3368.61,3370.0,17.554,59160.45317
2025-06-05 07:00:00+00:00,3370.0,3377.39,3369.99,3375.0,47.123,159036.5861
2025-06-05 07:30:00+00:00,3375.0,3376.1,3370.67,3371.49,65.303,220255.08357
2025-06-05 08:00:00+00:00,3371.49,3375.2,3371.49,3374.76,21.264,71737.39216
2025-06-05 08:30:00+00:00,3374.76,3379.3,3374.29,3378.68,51.326,173364.20959
2025-06-05 09:00:00+00:00,3378.68,3389.52,3377.76,3388.51,126.667,428556.73283
2025-06-05 09:30:00+00:00,3388.51,3395.82,3385.68,3395.04,176.325,597904.55429
2025-06-05 10:00:00+00:00,3395.04,3398.99,3392.49,3398.99,132.945,451586.77913
2025-06-05 10:30:00+00:00,3398.99,3402.0,3394.63,3397.98,888.844,3019740.4702
2025-06-05 11:00:00+00:00,3397.98,3401.6,3394.47,3394.47,152.005,516615.05922
2025-06-05 11:30:00+00:00,3394.47,3395.28,3390.0,3390.0,109.774,372440.97886
2025-06-05 12:00:00+00:00,3390.0,3395.7,3389.83,3393.55,79.389,269387.94533
2025-06-05 12:30:00+00:00,3393.55,3398.29,3378.01,3382.9,274.553,929199.54717
2025-06-05 13:00:00+00:00,3382.9,3385.23,3371.05,3380.94,230.469,778580.44879
2025-06-05 13:30:00+00:00,3380.94,3389.84,3376.86,3380.08,143.389,485099.50416
2025-06-05 14:00:00+00:00,3380.08,3384.26,3370.79,3379.35,113.191,382265.07992
2025-06-05 14:30:00+00:00,3379.35,3383.15,3366.72,3370.89,111.554,376122.42437
2025-06-05 15:00:00+00:00,3370.89,3375.0,3365.5,3366.78,86.809,292460.14065
2025-06-05 15:30:00+00:00,3366.78,3366.78,3345.0,3349.59,364.553,1222267.61578
2025-06-05 16:00:00+00:00,3349.59,3355.62,3345.0,3352.37,157.682,528303.07355
2025-06-05 16:30:00+00:00,3352.37,3364.0,3351.9,3358.11,110.615,371391.68019
2025-06-05 17:00:00+00:00,3358.11,3358.3,3353.51,3355.8,43.82,147058.98461
2025-06-05 17:30:00+00:00,3355.8,3358.31,3353.63,3358.3,56.667,190167.84745
2025-06-05 18:00:00+00:00,3358.3,3360.4,3354.39,3358.92,46.637,156557.73218
2025-06-05 18:30:00+00:00,3358.92,3360.09,3356.91,3358.03,21.271,71446.44596
2025-06-05 19:00:00+00:00,3358.03,3364.74,3356.89,3362.88,94.378,317180.43969
2025-06-05 19:30:00+00:00,3362.88,3362.88,3357.97,3361.49,47.099,158265.354
2025-06-05 20:00:00+00:00,3361.49,3361.51,3356.1,3356.65,65.458,219808.32802
2025-06-05 20:30:00+00:00,3356.65,3357.52,3352.18,3352.21,77.437,259820.0047
2025-06-05 21:00:00+00:00,3352.21,3357.77,3349.96,3357.31,68.449,229567.78701
2025-06-05 21:30:00+00:00,3357.31,3359.84,3356.28,3359.15,102.41,343890.33603
2025-06-05 22:00:00+00:00,3359.15,3367.2,3355.61,3364.61,87.499,294218.34547
2025-06-05 22:30:00+00:00,3364.61,3364.91,3362.02,3362.19,13.885,46703.64253
2025-06-05 23:00:00+00:00,3362.19,3364.62,3362.19,3363.47,12.459,41908.16734
2025-06-05 23:30:00+00:00,3363.47,3365.5,3361.78,3365.49,8.604,28932.67663
2025-06-06 00:00:00+00:00,3365.49,3368.8,3365.49,3366.99,33.291,112101.85672
2025-06-06 00:30:00+00:00,3366.99,3369.33,3363.0,3363.01,50.425,169773.13051
2025-06-06 01:00:00+00:00,3363.01,3371.98,3361.4,3371.22,24.222,81561.11155
2025-06-06 01:30:00+00:00,3371.22,3371.22,3362.64,3368.5,30.547,102830.73012
2025-06-06 02:00:00+00:00,3368.5,3368.75,3366.1,3367.99,20.884,70326.83873
2025-06-06 02:30:00+00:00,3367.99,3369.9,3366.43,3368.49,28.983,97633.00122
2025-06-06 03:00:00+00:00,3368.49,3369.53,3365.0,3368.84,49.862,167871.95101
2025-06-06 03:30:00+00:00,3368.84,3373.36,3368.73,3372.44,88.054,296820.33729
2025-06-06 04:00:00+00:00,3372.44,3375.58,3372.44,3373.81,27.572,93025.9729
2025-06-06 04:30:00+00:00,3373.81,3374.8,3372.69,3374.79,19.077,64364.0082
2025-06-06 05:00:00+00:00,3374.79,3377.11,3369.55,3371.25,30.459,102764.64188
2025-06-06 05:30:00+00:00,3371.25,3371.85,3362.63,3368.69,113.867,383453.91104
2025-06-06 06:00:00+00:00,3368.69,3368.69,3362.43,3366.42,44.362,149298.0737
2025-06-06 06:30:00+00:00,3366.42,3366.42,3356.85,3362.05,79.527,267230.77957
2025-06-06 07:00:00+00:00,3362.05,3362.45,3358.24,3361.01,97.5,327677.12609
2025-06-06 07:30:00+00:00,3361.01,3361.01,3351.11,3359.49,84.842,284673.58964
2025-06-06 08:00:00+00:00,3359.49,3364.7,3357.99,3364.05,33.798,113579.33451
2025-06-06 08:30:00+00:00,3364.05,3367.2,3362.36,3365.92,63.757,214542.13238
2025-06-06 09:00:00+00:00,3365.92,3365.92,3354.38,3355.87,66.986,224994.70884
2025-06-06 09:30:00+00:00,3355.87,3361.05,3353.47,3357.0,39.086,131217.32199
2025-06-06 10:00:00+00:00,3357.0,3360.14,3352.89,3355.0,80.902,271503.88842
2025-06-06 10:30:00+00:00,3355.0,3360.09,3350.05,3360.01,110.831,371875.48151
2025-06-06 11:00:00+00:00,3360.01,3361.7,3358.31,3358.66,44.073,148086.5593
2025-06-06 11:30:00+00:00,3358.66,3363.71,3357.51,3357.51,53.704,180520.56038
2025-06-06 12:00:00+00:00,3357.51,3360.65,3355.0,3356.86,57.746,193841.09143
2025-06-06 12:30:00+00:00,3356.86,3362.86,3345.38,3352.16,247.198,828606.9505
2025-06-06 13:00:00+00:00,3352.16,3359.02,3347.72,3352.88,59.78,200453.21622
2025-06-06 13:30:00+00:00,3352.88,3353.85,3340.0,3344.99,153.277,512838.08174
2025-06-06 14:00:00+00:00,3344.99,3344.99,3318.93,3327.1,447.332,1488803.46688
2025-06-06 14:30:00+00:00,3327.1,3334.94,3325.0,3327.94,137.788,458845.78361
2025-06-06 15:00:00+00:00,3327.94,3334.02,3323.97,3334.0,126.624,421524.72218
2025-06-06 15:30:00+00:00,3334.0,3339.5,3330.65,3334.96,64.594,215494.08377
2025-06-06 16:00:00+00:00,3334.96,3336.4,3326.39,3326.39,81.546,271666.20524
2025-06-06 16:30:00+00:00,3326.39,3328.0,3322.6,3324.91,68.237,226971.79345
2025-06-06 17:00:00+00:00,3324.91,3328.0,3323.13,3326.69,38.003,126436.10735
2025-06-06 17:30:00+00:00,3326.69,3327.9,3323.6,3327.24,62.61,208228.98857
2025-06-06 18:00:00+00:00,3327.24,3327.25,3317.4,3319.58,72.043,239251.02379
2025-06-06 18:30:00+00:00,3319.58,3323.9,3319.0,3321.8,48.678,161736.33745
2025-06-06 19:00:00+00:00,3321.8,3321.8,3317.78,3317.78,15.342,50937.80487
2025-06-06 19:30:00+00:00,3317.78,3321.7,3316.52,3316.52,61.46,203991.59622
2025-06-06 20:00:00+00:00,3316.52,3316.53,3312.01,3316.01,70.541,233794.68459
2025-06-06 20:30:00+00:00,3316.01,3317.38,3315.5,3316.96,23.391,77584.00993
2025-06-06 21:00:00+00:00,3316.96,3316.97,3314.98,3316.95,9.497,31491.48241
2025-06-06 21:30:00+00:00,3316.95,3316.95,3313.65,3314.5,15.224,50472.26139
2025-06-06 22:00:00+00:00,3314.5,3314.5,3313.64,3313.65,12.887,42703.05387
2025-06-06 22:30:00+00:00,3313.65,3316.96,3313.64,3316.96,20.373,67547.15347
2025-06-06 23:00:00+00:00,3316.96,3318.08,3315.66,3318.08,24.553,81444.71026
2025-06-06 23:30:00+00:00,3318.08,3318.08,3316.15,3316.16,12.363,41006.91562
2025-06-07 00:00:00+00:00,3316.16,3316.21,3315.81,3316.21,26.224,86958.06274
2025-06-07 00:30:00+00:00,3316.21,3316.22,3316.2,3316.21,15.303,50747.93372
2025-06-07 01:00:00+00:00,3316.21,3316.24,3315.81,3315.81,18.299,60682.82
2025-06-07 01:30:00+00:00,3315.81,3315.82,3315.5,3315.5,7.324,24284.38536
2025-06-07 02:00:00+00:00,3315.5,3315.51,3315.5,3315.51,6.142,20363.85361
2025-06-07 02:30:00+00:00,3315.51,3318.54,3315.5,3317.21,34.716,115131.48065
2025-06-07 03:00:00+00:00,3317.21,3317.22,3317.19,3317.2,10.688,35454.28846
2025-06-07 03:30:00+00:00,3317.2,3317.2,3315.01,3315.59,19.617,65051.68658
2025-06-07 04:00:00+00:00,3315.59,3315.59,3315.41,3315.41,15.537,51511.78507
